FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
09/03/2018;8178D;ALBACETE;ALBACETE;676;13.9;0.3;8.3;7:20;19.5;14:30;28;1.9;9.4;16:10;8.3;937.9;9;934.5;19
10/03/2018;8178D;ALBACETE;ALBACETE;676;15.2;2.4;9.8;23:10;20.5;12:25;26;1.4;14.7;14:57;4.5;934.6;0;929;14
11/03/2018;8178D;ALBACETE;ALBACETE;676;9.2;3.3;6.4;21:20;12;12:40;25;3.3;15.8;12:30;5.8;933.5;24;929.1;4
12/03/2018;8178D;ALBACETE;ALBACETE;676;9.6;0;6.5;6:40;12.8;16:06;27;4.7;25.3;10:08;9.7;941.9;22;933.5;0
13/03/2018;8178D;ALBACETE;ALBACETE;676;12.2;0;7.1;1:50;17.3;14:58;29;1.9;15.3;11:05;7.5;941.4;0;938.6;5
14/03/2018;8178D;ALBACETE;ALBACETE;676;12;1.7;7.8;5:00;16.1;16:59;24;1.7;15;22:59;0.4;939.9;0;926.6;23
15/03/2018;8178D;ALBACETE;ALBACETE;676;10;0.4;6.5;5:36;13.6;12:44;28;3.6;14.2;0:10;4.1;930.4;24;926.1;6
16/03/2018;8178D;ALBACETE;ALBACETE;676;8.4;0;4.7;6:27;12.1;13:46;27;1.9;11.4;14:20;6.3;930.9;11;928.9;15
17/03/2018;8178D;ALBACETE;ALBACETE;676;7.2;8.5;3.8;3:52;10.7;12:40;25;3.6;20.8;12:39;2.3;930.5;0;922.7;14
18/03/2018;8178D;ALBACETE;ALBACETE;676;7.5;0;2.8;6:30;12.2;15:10;27;2.8;10.8;14:40;6.7;933.5;24;924.3;1
19/03/2018;8178D;ALBACETE;ALBACETE;676;6.6;3.8;2.4;Varias;10.7;14:20;24;2.2;19.2;14:40;5.2;934.2;Varias;926.6;16
20/03/2018;8178D;ALBACETE;ALBACETE;676;4.4;0;0.7;5:53;8;11:48;27;1.7;13.3;8:50;5.1;941.1;24;931.6;0
21/03/2018;8178D;ALBACETE;ALBACETE;676;5.6;0;-1.4;6:10;12.6;16:23;26;1.7;10.3;16:43;11.1;945.1;24;940.8;17
22/03/2018;8178D;ALBACETE;ALBACETE;676;5.2;0;-2.2;4:46;12.6;15:00;28;2.8;10.8;16:17;11;945.1;0;940.8;24
23/03/2018;8178D;ALBACETE;ALBACETE;676;8;5;2.1;6:40;14;12:31;27;3.1;14.2;16:20;5.3;940.8;0;926.7;24
24/03/2018;8178D;ALBACETE;ALBACETE;676;6.4;0;2.5;5:50;10.3;Varias;26;5;18.3;12:53;6.6;930.5;24;922.1;3
25/03/2018;8178D;ALBACETE;ALBACETE;676;8.5;0.8;4.4;6:50;12.6;15:54;27;1.7;9.7;0:20;7;938.6;24;930;4
26/03/2018;8178D;ALBACETE;ALBACETE;676;8.4;0;1.6;6:19;15.2;15:55;28;1.9;10;15:19;10.4;946;23;938.6;0
27/03/2018;8178D;ALBACETE;ALBACETE;676;11.5;0;3.4;5:10;19.6;15:49;26;1.7;10.3;16:08;11.4;947.8;9;945.6;Varias
28/03/2018;8178D;ALBACETE;ALBACETE;676;14.6;0;6.1;6:20;23.2;15:27;25;1.7;8.9;16:00;11.4;945.6;0;937;18
29/03/2018;8178D;ALBACETE;ALBACETE;676;13;0;7.5;5:20;18.5;14:50;21;2.2;10.8;14:46;10.3;937.2;0;932.2;18
30/03/2018;8178D;ALBACETE;ALBACETE;676;8.7;3.9;5.3;23:59;12.1;15:40;29;3.9;15;23:10;7.3;932.8;0;929.3;16
31/03/2018;8178D;ALBACETE;ALBACETE;676;9;0;4.3;3:43;13.8;15:30;28;3.3;16.1;8:35;10.4;941.6;24;930.4;0
01/04/2018;8178D;ALBACETE;ALBACETE;676;11.4;0;4;5:16;18.8;15:50;13;1.7;8.6;15:10;8.9;941.6;0;935.7;18
02/04/2018;8178D;ALBACETE;ALBACETE;676;13.4;0;5.4;5:40;21.5;15:35;28;1.7;5.3;18:00;5.8;936;0;930.3;16
03/04/2018;8178D;ALBACETE;ALBACETE;676;14.6;0;10.6;5:50;18.6;15:12;29;3.6;12.2;11:53;10.1;935.2;24;932.6;Varias
04/04/2018;8178D;ALBACETE;ALBACETE;676;12.2;0;8.2;23:59;16.2;14:42;29;2.8;13.9;9:18;9.4;942.9;24;935.2;0
05/04/2018;8178D;ALBACETE;ALBACETE;676;13;0;4.4;5:50;21.6;14:46;13;1.4;7.5;21:44;9.4;943.9;9;938.9;0
06/04/2018;8178D;ALBACETE;ALBACETE;676;15;0.2;8.8;23:59;21.3;14:12;15;2.2;8.3;16:17;5.5;938.9;0;931.6;16
07/04/2018;8178D;ALBACETE;ALBACETE;676;10.9;14.5;6.9;23:59;14.9;13:17;27;0.6;9.2;15:20;0.2;932.6;0;928.9;14
08/04/2018;8178D;ALBACETE;ALBACETE;676;10;0;6.4;1:50;13.5;16:30;27;3.1;11.1;15:49;8.6;932.7;21;931.1;1
09/04/2018;8178D;ALBACETE;ALBACETE;676;7.9;0.2;4.4;21:20;11.4;14:06;26;3.3;15;14:30;7.7;934.8;21;931.8;2
10/04/2018;8178D;ALBACETE;ALBACETE;676;7;5.4;3.3;23:10;10.7;17:51;26;1.9;10.8;8:56;0.5;933.4;1;919.7;18
11/04/2018;8178D;ALBACETE;ALBACETE;676;5.5;1.7;2.8;5:55;8.2;18:10;27;4.4;16.4;18:08;0.8;926.7;23;920.3;3
12/04/2018;8178D;ALBACETE;ALBACETE;676;8.8;2.7;5.1;5:10;12.6;12:41;30;2.2;14.2;8:14;4.6;930.1;10;926.6;0
13/04/2018;8178D;ALBACETE;ALBACETE;676;9.4;0;4.5;4:54;14.3;14:30;28;1.4;6.1;8:10;8;936.1;24;927.3;0
14/04/2018;8178D;ALBACETE;ALBACETE;676;10.4;0;2.7;5:42;18.2;15:10;26;1.4;8.9;16:10;;941.2;24;935.6;3
15/04/2018;8178D;ALBACETE;ALBACETE;676;12.3;2.4;6;2:30;18.6;13:55;27;2.5;9.4;10:20;;941.3;Varias;939;24
16/04/2018;8178D;ALBACETE;ALBACETE;676;12.2;0;8.2;6:40;16.1;Varias;26;3.6;17.2;1:30;8.8;944.9;24;937.7;5
17/04/2018;8178D;ALBACETE;ALBACETE;676;14.2;0;6.1;5:40;22.4;15:52;12;0.6;4.7;23:42;12.4;947.6;10;944.9;0
18/04/2018;8178D;ALBACETE;ALBACETE;676;16.2;0;8.5;5:40;23.9;15:00;4;1.1;7.2;15:24;12.5;947.9;9;945.7;18
19/04/2018;8178D;ALBACETE;ALBACETE;676;14.7;0;7.4;5:41;22;14:55;14;1.7;9.2;14:31;12;947.4;0;943.9;16
20/04/2018;8178D;ALBACETE;ALBACETE;676;14.2;0;9.3;23:59;19.2;15:26;9;2.5;10;14:25;8.5;945.3;0;942.2;16
21/04/2018;8178D;ALBACETE;ALBACETE;676;14.6;Ip;7.4;4:49;21.9;15:01;14;1.7;8.3;12:50;4.2;944.4;1;940.5;18
22/04/2018;8178D;ALBACETE;ALBACETE;676;16.8;0;10.5;6:10;23.2;15:00;17;1.7;8.1;12:20;5.9;942.4;0;938.3;15
23/04/2018;8178D;ALBACETE;ALBACETE;676;18.2;0;11.4;5:40;24.9;14:52;99;1.1;6.9;Varias;7.2;942.9;1;940;19
24/04/2018;8178D;ALBACETE;ALBACETE;676;17.9;0;11.3;4:21;24.5;13:24;8;2.2;9.4;16:44;8.1;941.9;24;939.3;16
25/04/2018;8178D;ALBACETE;ALBACETE;676;16.9;0;10.3;3:12;23.5;14:57;7;1.4;8.6;15:29;9.5;941.9;0;939.2;16
26/04/2018;8178D;ALBACETE;ALBACETE;676;17.2;0;9.7;5:02;24.7;15:15;22;1.1;7.2;20:01;10;941.6;10;939.1;18
27/04/2018;8178D;ALBACETE;ALBACETE;676;19.6;0;13.4;6:10;25.9;14:05;99;2.8;9.2;Varias;12.4;939.4;0;935;17
28/04/2018;8178D;ALBACETE;ALBACETE;676;17.6;1.4;11.2;23:59;23.9;15:10;27;1.9;13.6;17:10;;936.4;0;930;17
29/04/2018;8178D;ALBACETE;ALBACETE;676;10.2;1.4;7;6:10;13.5;14:40;29;4.7;19.7;11:48;;938.9;23;931;4
30/04/2018;8178D;ALBACETE;ALBACETE;676;9.6;1.2;4.7;23:59;14.5;14:10;24;1.9;9.2;14:10;;938.8;0;936.1;16
01/05/2018;8178D;ALBACETE;ALBACETE;676;9.8;Ip;2;4:42;17.5;16:10;36;1.4;7.8;17:50;12;938;0;935.2;17
02/05/2018;8178D;ALBACETE;ALBACETE;676;11.6;0;5.1;5:08;18.2;13:49;28;2.5;9.7;15:29;11.5;938.7;10;936.9;16
03/05/2018;8178D;ALBACETE;ALBACETE;676;14.4;0;7.8;5:30;21.1;15:29;27;2.2;10.3;17:01;12.7;938.4;0;934.1;18
04/05/2018;8178D;ALBACETE;ALBACETE;676;13.4;0;5.1;6:00;21.6;15:38;99;0.8;7.5;Varias;9.9;939.1;24;935.7;15
05/05/2018;8178D;ALBACETE;ALBACETE;676;17.4;0.4;11.6;5:50;23.2;15:42;11;1.4;8.1;17:30;3.7;941.7;24;938.3;Varias
06/05/2018;8178D;ALBACETE;ALBACETE;676;15;1.9;8.8;5:20;21.3;12:30;13;0.8;8.3;13:43;8.2;941.8;8;938.8;18
07/05/2018;8178D;ALBACETE;ALBACETE;676;17.2;0;10.3;5:40;24.1;14:52;22;0.6;7.2;12:14;12.5;940.6;0;936.2;18
08/05/2018;8178D;ALBACETE;ALBACETE;676;19;0;12.9;3:50;25.1;13:00;34;0.3;10;13:49;4.8;937.8;0;934.8;16
09/05/2018;8178D;ALBACETE;ALBACETE;676;18.8;0;10.9;5:32;26.7;13:56;24;1.9;11.4;16:34;11.6;936.3;1;932.5;15
10/05/2018;8178D;ALBACETE;ALBACETE;676;18.4;8.6;11.9;23:59;25;14:00;14;0.8;16.1;15:20;6.1;940.7;24;935.1;Varias
11/05/2018;8178D;ALBACETE;ALBACETE;676;18.4;0;11;1:14;25.7;15:37;25;1.4;5.8;14:50;9.8;942.1;10;939;17
12/05/2018;8178D;ALBACETE;ALBACETE;676;16.2;0;10.5;23:59;22;14:30;28;2.5;10.6;12:30;;940.6;0;936.7;17
13/05/2018;8178D;ALBACETE;ALBACETE;676;12;0;5.7;5:15;18.2;16:30;28;2.2;11.1;14:23;;943.6;9;939.8;0
14/05/2018;8178D;ALBACETE;ALBACETE;676;14.4;0;6.7;6:10;22;15:24;25;1.7;10.3;15:03;11.6;942.5;0;939.5;17
15/05/2018;8178D;ALBACETE;ALBACETE;676;14.5;0;6.7;5:28;22.3;16:12;20;0.6;6.7;20:18;13.6;941.9;7;938.3;18
16/05/2018;8178D;ALBACETE;ALBACETE;676;16.6;0;8.5;5:20;24.7;14:46;99;1.4;7.2;Varias;13.7;940.1;Varias;937.3;18
17/05/2018;8178D;ALBACETE;ALBACETE;676;15.7;0;7.6;4:52;23.8;14:43;13;1.4;8.1;11:52;11.2;940.1;23;937.4;15
18/05/2018;8178D;ALBACETE;ALBACETE;676;16.9;7.2;9.8;3:52;24;14:55;7;1.4;7.2;17:05;9.3;940.7;24;938.1;17
19/05/2018;8178D;ALBACETE;ALBACETE;676;17.2;0;10.4;3:42;24;15:47;5;1.4;6.7;12:20;;941.2;9;938.1;18
20/05/2018;8178D;ALBACETE;ALBACETE;676;17.6;0;11.4;4:50;23.8;13:50;5;1.4;7.2;14:30;;940.2;0;935.6;18
21/05/2018;8178D;ALBACETE;ALBACETE;676;16.7;0;10.2;5:10;23.2;12:50;30;1.1;8.6;13:04;9.4;937.5;Varias;934.4;16
22/05/2018;8178D;ALBACETE;ALBACETE;676;18.1;0;9.9;3:52;26.3;14:48;16;0.8;8.9;20:18;11.7;940;22;937.4;18
23/05/2018;8178D;ALBACETE;ALBACETE;676;20.3;0;12.8;4:30;27.8;14:17;20;1.4;8.9;15:39;9.1;940.9;10;939.2;15
24/05/2018;8178D;ALBACETE;ALBACETE;676;19;0.3;11.5;5:21;26.4;14:37;8;1.9;8.6;15:41;8.7;940.6;0;936.2;17
25/05/2018;8178D;ALBACETE;ALBACETE;676;18.1;7.1;12.5;5:42;23.7;15:30;7;0.8;5.6;16:20;6;937.8;0;935;17
26/05/2018;8178D;ALBACETE;ALBACETE;676;19.4;0;13.1;5:49;25.8;15:47;9;0.8;8.3;19:00;10.4;937.9;22;935.4;18
27/05/2018;8178D;ALBACETE;ALBACETE;676;17.6;9.9;12.5;3:20;22.6;11:30;26;1.7;11.7;13:35;5.5;939;24;936;13
28/05/2018;8178D;ALBACETE;ALBACETE;676;17.8;5.5;12.6;4:10;22.9;14:54;27;1.7;8.3;10:12;7.1;939.2;23;936.2;16
29/05/2018;8178D;ALBACETE;ALBACETE;676;17.2;8.3;12.4;5:07;21.9;12:57;29;0.6;8.6;14:04;4.6;939.1;0;935.9;15
30/05/2018;8178D;ALBACETE;ALBACETE;676;16.2;2.6;11.5;4:43;20.9;16:22;26;1.4;9.4;13:50;8.3;940.1;24;937.2;3
31/05/2018;8178D;ALBACETE;ALBACETE;676;18.1;0;11.8;4:40;24.4;17:00;20;0.8;5;21:40;;942.4;Varias;940.1;0
01/06/2018;8178D;ALBACETE;ALBACETE;676;20.2;0;14.3;5:40;26.1;14:10;13;1.9;10.3;15:30;;942.5;Varias;939.8;17
02/06/2018;8178D;ALBACETE;ALBACETE;676;16;43.8;11.6;23:59;20.4;13:00;;1.1;;;;941.7;0;939.1;18
03/06/2018;8178D;ALBACETE;ALBACETE;676;17.4;0;11.2;Varias;23.6;15:10;;;;;;940.9;0;937.9;18
04/06/2018;8178D;ALBACETE;ALBACETE;676;18.2;0;13.5;5:20;23;15:42;25;1.9;10;15:10;10.1;939;Varias;936.9;Varias
05/06/2018;8178D;ALBACETE;ALBACETE;676;16.9;0;13.2;5:36;20.6;15:48;28;1.7;9.2;14:23;6.9;938.3;0;935.9;17
06/06/2018;8178D;ALBACETE;ALBACETE;676;13.8;2.5;11.3;23:40;16.4;14:28;21;0.8;9.2;15:18;2.1;941.4;23;936.8;1
07/06/2018;8178D;ALBACETE;ALBACETE;676;17.3;0;10.4;5:58;24.2;15:01;26;1.1;8.1;14:37;11.9;941.7;9;940.1;18
08/06/2018;8178D;ALBACETE;ALBACETE;676;20.2;0.1;14.3;5:20;26;12:45;30;0.3;6.4;14:26;8.3;940.3;0;936.5;14
09/06/2018;8178D;ALBACETE;ALBACETE;676;19.1;0;14.4;4:33;23.8;13:50;26;0.8;8.3;14:00;6.7;939.1;23;936.7;Varias
10/06/2018;8178D;ALBACETE;ALBACETE;676;19.1;0;14.1;2:33;24.1;16:10;26;1.7;9.7;15:48;12.2;939;0;935.3;17
11/06/2018;8178D;ALBACETE;ALBACETE;676;17.9;0;13.5;3:08;22.3;13:18;29;2.8;10;13:33;10.7;938.7;24;936.7;17
12/06/2018;8178D;ALBACETE;ALBACETE;676;18.8;0;11.7;5:13;25.8;16:59;27;1.7;11.7;14:57;13.7;940.5;24;938.1;17
13/06/2018;8178D;ALBACETE;ALBACETE;676;19.6;0;12.8;5:48;26.3;15:58;99;1.9;10;Varias;13.9;941.3;7;938.9;18
14/06/2018;8178D;ALBACETE;ALBACETE;676;19.8;0;12.7;5:27;27;17:09;29;1.7;8.1;13:29;13.9;940.1;7;938.3;17
15/06/2018;8178D;ALBACETE;ALBACETE;676;21.4;0;12.1;5:37;30.7;17:10;29;1.4;7.2;13:15;14;940.5;8;937.9;18
16/06/2018;8178D;ALBACETE;ALBACETE;676;23.7;0;14.9;5:20;32.5;14:30;14;1.1;6.4;9:50;;941.8;24;938;17
17/06/2018;8178D;ALBACETE;ALBACETE;676;24.3;0;15.8;5:20;32.8;15:29;28;1.1;5.3;14:00;;944.8;24;941.8;0
18/06/2018;8178D;ALBACETE;ALBACETE;676;24.2;0;15.4;6:20;32.9;16:09;17;0.6;6.1;19:02;13.6;945.5;8;941.9;18
19/06/2018;8178D;ALBACETE;ALBACETE;676;23.1;0;16.4;5:27;29.8;15:08;22;1.9;8.9;10:49;13.9;945.5;9;942.8;17
20/06/2018;8178D;ALBACETE;ALBACETE;676;23.6;0;16;5:36;31.2;15:21;18;1.4;6.9;10:32;13.9;944;1;940.8;18
21/06/2018;8178D;ALBACETE;ALBACETE;676;23.8;0;15;5:10;32.7;15:14;5;1.1;7.2;12:46;13.8;943.4;7;941;17
22/06/2018;8178D;ALBACETE;ALBACETE;676;24.9;0;15.8;5:15;34;14:38;10;1.4;8.1;13:50;12.7;943;8;939.9;18
23/06/2018;8178D;ALBACETE;ALBACETE;676;25.5;0;18;5:50;33;13:40;18;1.4;10.6;13:42;13.8;942.3;9;940.2;18
24/06/2018;8178D;ALBACETE;ALBACETE;676;26.5;0;16.3;5:08;36.7;15:54;22;1.1;6.7;18:10;12.4;942;8;938.1;18
25/06/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;19.2;4:20;35.9;14:50;21;1.7;8.6;18:00;12;941.6;24;938.5;18
26/06/2018;8178D;ALBACETE;ALBACETE;676;26.8;0;19.2;5:30;34.5;15:00;22;1.1;8.1;16:14;11.6;942.2;7;939.6;17
27/06/2018;8178D;ALBACETE;ALBACETE;676;26.6;0;19.4;5:14;33.9;14:54;23;1.4;7.5;18:28;12.9;941.9;Varias;937.1;18
28/06/2018;8178D;ALBACETE;ALBACETE;676;26.6;0;19.6;5:20;33.7;14:46;36;0.8;11.9;18:02;10.2;938.5;0;933.1;17
29/06/2018;8178D;ALBACETE;ALBACETE;676;24.4;0;17.9;5:33;31;15:29;99;1.9;7.8;Varias;11.4;935.5;Varias;932.4;18
30/06/2018;8178D;ALBACETE;ALBACETE;676;24.5;0;17.5;5:08;31.5;15:57;15;1.4;7.5;12:00;13.1;935.6;23;932.2;18
01/07/2018;8178D;ALBACETE;ALBACETE;676;24.8;0;18.7;5:50;30.8;15:50;27;2.2;8.6;18:23;13.3;938;24;935;18
02/07/2018;8178D;ALBACETE;ALBACETE;676;23.6;0;16.1;5:29;31.2;16:41;99;1.7;7.2;Varias;14;940.2;Varias;938;0
03/07/2018;8178D;ALBACETE;ALBACETE;676;26;0;17;5:20;35;16:32;20;0.8;6.7;20:54;13.7;941.7;8;938.2;18
04/07/2018;8178D;ALBACETE;ALBACETE;676;25.2;0;19.5;23:59;31;14:05;28;2.8;13.9;15:23;13.8;942.7;24;939.5;17
05/07/2018;8178D;ALBACETE;ALBACETE;676;23.4;0;16.4;5:19;30.5;16:23;26;1.9;8.9;14:24;14;944;8;942.1;18
06/07/2018;8178D;ALBACETE;ALBACETE;676;24.2;0;15.9;5:15;32.4;14:28;4;1.4;10;14:34;13.7;944.1;Varias;941.2;18
07/07/2018;8178D;ALBACETE;ALBACETE;676;25.6;0;18.4;5:30;32.7;14:49;21;1.9;9.4;9:54;13.8;943.6;7;940.7;18
08/07/2018;8178D;ALBACETE;ALBACETE;676;26;0;17.3;5:10;34.8;17:01;16;1.4;6.9;21:00;13.8;943.6;24;940.8;18
09/07/2018;8178D;ALBACETE;ALBACETE;676;28.4;0;20.6;5:10;36.1;16:21;19;1.1;7.5;18:28;13.3;943.8;8;939.7;18
10/07/2018;8178D;ALBACETE;ALBACETE;676;27.4;0;19.1;5:06;35.8;16:31;28;1.1;7.8;17:32;13.8;942;8;938.5;18
11/07/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;19.8;5:04;35.3;13:43;25;1.9;10.6;17:34;13.8;939.8;7;935.8;18
12/07/2018;8178D;ALBACETE;ALBACETE;676;26;0;17.2;5:26;34.9;15:35;99;0.8;6.9;Varias;13.2;940.9;23;937.1;19
13/07/2018;8178D;ALBACETE;ALBACETE;676;26.1;0;19.2;5:40;33;15:20;7;1.7;8.1;11:03;12.6;941.9;24;938.9;17
14/07/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;20.1;3:50;35.1;15:18;28;1.7;10.8;16:30;13.8;942.9;10;939.6;18
15/07/2018;8178D;ALBACETE;ALBACETE;676;26.8;0;19.7;6:02;34;14:20;29;1.9;11.7;16:07;11.9;942.1;8;938;19
16/07/2018;8178D;ALBACETE;ALBACETE;676;23.6;0;16.6;5:21;30.5;15:25;29;1.9;11.7;10:45;13.9;942.8;8;941.1;0
17/07/2018;8178D;ALBACETE;ALBACETE;676;25.4;0;16.5;5:07;34.2;14:22;17;1.7;8.9;16:34;13.8;942.9;8;938.8;17
18/07/2018;8178D;ALBACETE;ALBACETE;676;26.4;0;18.1;5:28;34.8;16:10;24;1.9;8.3;17:20;;941;9;938;18
19/07/2018;8178D;ALBACETE;ALBACETE;676;26.8;0;17.7;6:10;36;15:38;29;0.8;9.7;14:50;;940.8;10;938;18
20/07/2018;8178D;ALBACETE;ALBACETE;676;26.4;0;18.4;5:40;34.3;15:10;28;1.4;10;15:58;;939.8;0;936;18
21/07/2018;8178D;ALBACETE;ALBACETE;676;25.1;0;17.4;5:32;32.8;15:10;22;0.8;9.4;13:10;;939.7;11;936.2;18
22/07/2018;8178D;ALBACETE;ALBACETE;676;26.4;0;19.3;5:20;33.5;15:40;3;1.9;9.2;17:50;10.5;941.1;24;937.3;17
23/07/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;19.8;5:10;35.3;15:49;15;1.7;8.9;17:47;13.6;941.9;8;938.2;17
24/07/2018;8178D;ALBACETE;ALBACETE;676;28.5;0;21;6:20;36;Varias;27;0.6;7.5;15:04;13.6;940.3;8;936.9;17
25/07/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;18.7;5:54;36.6;15:07;21;0.3;7.2;19:57;13.7;940.2;8;936.4;18
26/07/2018;8178D;ALBACETE;ALBACETE;676;27.4;0;17.8;5:12;36.9;14:58;12;0.6;7.2;20:57;13;939.2;8;936;18
27/07/2018;8178D;ALBACETE;ALBACETE;676;29;0;20.9;6:20;37;15:28;17;1.4;8.9;19:19;13.2;938.6;0;935.7;18
28/07/2018;8178D;ALBACETE;ALBACETE;676;27.4;0;18.7;6:04;36.1;16:10;27;1.7;9.7;15:37;13.7;939.7;24;937.3;18
29/07/2018;8178D;ALBACETE;ALBACETE;676;26;0;17.5;5:04;34.5;15:50;27;1.4;9.2;12:50;13.6;940.8;24;938.5;18
30/07/2018;8178D;ALBACETE;ALBACETE;676;27.4;0;18.6;4:40;36.3;16:35;27;0.6;6.7;13:06;13.6;941.7;8;938.9;18
31/07/2018;8178D;ALBACETE;ALBACETE;676;28.7;0;19.4;6:39;38;15:43;17;1.1;7.5;20:48;13.5;941.4;8;938.7;17
01/08/2018;8178D;ALBACETE;ALBACETE;676;28.2;0;19.2;5:33;37.1;15:26;23;1.4;7.8;19:04;13.5;942.3;24;940.3;Varias
02/08/2018;8178D;ALBACETE;ALBACETE;676;28.4;0;18.8;5:37;37.9;16:09;11;1.4;8.3;15:15;13.4;943.5;8;940.9;18
03/08/2018;8178D;ALBACETE;ALBACETE;676;30.7;0;20.9;5:20;40.5;15:17;7;0.8;8.3;18:11;12.8;943.2;24;939;18
04/08/2018;8178D;ALBACETE;ALBACETE;676;29.2;0;20.2;5:21;38.1;15:30;15;0.6;8.6;19:34;13.1;943.3;9;940.1;19
05/08/2018;8178D;ALBACETE;ALBACETE;676;29.4;0;21.2;5:30;37.7;14:40;21;1.4;8.3;18:50;12.8;942.3;0;939.3;19
06/08/2018;8178D;ALBACETE;ALBACETE;676;31.2;0;23.7;7:10;38.8;Varias;4;1.7;14.2;18:41;11.3;941.7;0;937.1;17
07/08/2018;8178D;ALBACETE;ALBACETE;676;28.9;1.3;20.6;5:38;37.2;14:11;28;1.9;15.8;15:31;7.8;939.2;0;935.6;15
08/08/2018;8178D;ALBACETE;ALBACETE;676;27.8;0.4;21.4;5:03;34.2;12:30;21;1.7;13.6;16:10;8.3;938.9;8;936.1;15
09/08/2018;8178D;ALBACETE;ALBACETE;676;27;0;20.6;5:20;33.5;16:00;99;1.1;7.8;Varias;12.5;942.6;24;938.1;3
10/08/2018;8178D;ALBACETE;ALBACETE;676;27.1;0;20.7;5:55;33.5;15:56;13;1.7;11.1;17:29;9.1;946.9;24;942.6;0
11/08/2018;8178D;ALBACETE;ALBACETE;676;26.9;0;21.1;4:49;32.7;15:10;13;2.2;9.4;12:00;11.5;946.9;Varias;942.6;19
12/08/2018;8178D;ALBACETE;ALBACETE;676;26.4;0;20.2;5:22;32.6;17:10;22;1.4;6.9;18:30;7.2;943.6;0;937.5;19
13/08/2018;8178D;ALBACETE;ALBACETE;676;27.6;0;20.7;5:50;34.4;16:00;27;1.7;8.1;16:09;12.7;939.8;0;937;17
14/08/2018;8178D;ALBACETE;ALBACETE;676;26.6;0;18;5:48;35.1;15:21;12;0.8;8.6;20:00;13;942.4;24;939.2;0
15/08/2018;8178D;ALBACETE;ALBACETE;676;27;1.6;21.3;5:50;32.7;14:10;13;2.5;9.2;18:43;;942.6;10;939.9;16
16/08/2018;8178D;ALBACETE;ALBACETE;676;25.4;3.8;20.9;6:20;30;15:50;15;1.1;7.8;0:30;;942.6;9;939.1;18
17/08/2018;8178D;ALBACETE;ALBACETE;676;24.3;8.1;16.8;4:44;31.8;16:23;9;1.1;12.8;16:48;9.2;942.9;24;940;17
18/08/2018;8178D;ALBACETE;ALBACETE;676;23.5;0;17.8;5:27;29.2;15:10;13;1.9;8.9;10:10;8.3;943.9;24;941.5;16
19/08/2018;8178D;ALBACETE;ALBACETE;676;24.4;0;18.3;3:30;30.6;15:10;13;1.4;6.4;13:10;10.7;944.7;10;942.6;18
20/08/2018;8178D;ALBACETE;ALBACETE;676;24;0;15.6;5:53;32.4;14:55;99;0.8;6.9;Varias;12.7;944.7;10;941;19
21/08/2018;8178D;ALBACETE;ALBACETE;676;25.6;0;18.1;6:40;33;14:15;99;1.1;6.1;Varias;12.8;942.8;8;939.3;18
22/08/2018;8178D;ALBACETE;ALBACETE;676;26;0;18.1;5:36;34;15:13;10;1.7;10;17:52;11.9;942.9;23;939.7;17
23/08/2018;8178D;ALBACETE;ALBACETE;676;27;3.3;19.4;23:59;34.6;15:37;3;1.1;13.1;16:19;10.5;944.1;21;940.1;16
24/08/2018;8178D;ALBACETE;ALBACETE;676;25.6;0;16.7;6:27;34.4;15:18;26;0.8;7.5;16:00;12.1;943.7;0;939.2;19
25/08/2018;8178D;ALBACETE;ALBACETE;676;26.2;0;18;5:20;34.5;14:10;26;0.6;7.8;16:38;;940.6;10;936.7;18
26/08/2018;8178D;ALBACETE;ALBACETE;676;27.3;0;20.1;6:10;34.5;14:56;99;1.1;6.4;Varias;;941.1;10;938.1;18
27/08/2018;8178D;ALBACETE;ALBACETE;676;26.2;0;17.8;6:10;34.6;15:01;14;1.4;8.3;23:38;10.2;942.2;22;940.1;Varias
28/08/2018;8178D;ALBACETE;ALBACETE;676;27.7;2.2;20.9;5:20;34.5;13:30;20;2.2;10.8;18:48;7.3;942.4;11;939.1;17
29/08/2018;8178D;ALBACETE;ALBACETE;676;26.6;0;20;5:06;33.1;14:40;14;0.6;9.2;20:01;12;943.2;24;939.9;18
30/08/2018;8178D;ALBACETE;ALBACETE;676;25.2;0;18.9;5:33;31.4;15:30;12;1.4;8.1;13:38;10.3;944.6;10;941.7;18
31/08/2018;8178D;ALBACETE;ALBACETE;676;26;0;18.7;6:50;33.4;15:48;18;1.1;6.1;19:50;10.3;943.1;1;940.1;19
01/09/2018;8178D;ALBACETE;ALBACETE;676;25.8;0;18.6;5:50;32.9;15:10;12;2.2;7.2;12:20;;943.4;10;940.7;19
02/09/2018;8178D;ALBACETE;ALBACETE;676;27.4;0.8;19.1;5:00;35.6;14:33;27;1.4;9.2;22:17;;942.3;1;938.6;Varias
