FECHA;TMEDIA;PRECIPITACION;TMIN;TMAX;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN;AÃ‘O;MES;DIA;CIUDAD;ESTACION
20/02/2017;10.9;0;8.4;13.4;1.9;5.6;8.2;1022.8;1020.9;2017;2;20;Santander;Invierno
20/02/2017;7.8;0;1.9;13.8;1.1;8.6;6.9;948.2;945.2;2017;2;20;Albacete;Invierno
21/02/2017;12.2;0;9.7;14.6;3.1;6.7;4.2;1022.1;1017.7;2017;2;21;Santander;Invierno
21/02/2017;8.2;0;0.2;16.3;0.8;7.8;9.2;947.5;943.6;2017;2;21;Albacete;Invierno
22/02/2017;10.2;0;7.4;13.1;4.4;10.6;9.4;1018.1;1010.8;2017;2;22;Santander;Invierno
22/02/2017;9.6;0;1.6;17.5;0.6;5.8;5.6;945.6;941.4;2017;2;22;Albacete;Invierno
23/02/2017;10.8;2.6;9.6;12.1;3.9;8.3;0;1011.7;1009.4;2017;2;23;Santander;Invierno
23/02/2017;12.8;3.5;7.1;18.4;0.8;8.1;2.3;941.7;935.2;2017;2;23;Albacete;Invierno
24/02/2017;9.5;1.2;7;12;3.9;12.5;2.8;1017;1010.9;2017;2;24;Santander;Invierno
24/02/2017;11.1;1;7.3;14.9;0.8;5.8;2.1;940.9;935.3;2017;2;24;Albacete;Invierno
25/02/2017;10.6;0;6.3;14.8;3.6;9.2;10.4;1016.6;1011.2;2017;2;25;Santander;Invierno
25/02/2017;9.4;0;1.5;17.3;0.6;5;9.1;943.6;940.4;2017;2;25;Albacete;Invierno
26/02/2017;12.8;0;9.9;15.8;2.5;5.8;4.3;1014.5;1008.4;2017;2;26;Santander;Invierno
26/02/2017;11.3;0;3.8;18.8;0.8;5.3;9.1;944.8;941.9;2017;2;26;Albacete;Invierno
27/02/2017;14.9;0.4;9.7;20.1;5.3;14.2;8.4;1008.4;1001.2;2017;2;27;Santander;Invierno
27/02/2017;10.6;0;6.9;14.3;1.7;9.7;4.9;942.4;938.6;2017;2;27;Albacete;Invierno
28/02/2017;10.4;5;8.8;11.9;8.3;23.6;0.4;1010.8;999.3;2017;2;28;Santander;Invierno
28/02/2017;10.8;0;7;14.5;4.2;13.1;5.2;941.9;937.9;2017;2;28;Albacete;Invierno
01/03/2017;13.2;0;9;17.5;2.8;8.9;10;1012.1;1008.1;2017;3;1;Santander;Invierno
01/03/2017;10.3;0;3.8;16.8;0.8;5.6;5.9;944.5;941.9;2017;3;1;Albacete;Invierno
02/03/2017;13.5;0;11.2;15.8;3.9;12.5;5.5;1011.9;1001.6;2017;3;2;Santander;Invierno
02/03/2017;11.7;0;3.7;19.7;0.6;5.6;9.3;944;939;2017;3;2;Albacete;Invierno
03/03/2017;13.2;13.2;8.1;18.4;6.9;20;2.4;1001.6;990.4;2017;3;3;Santander;Invierno
03/03/2017;10.3;5.5;3.7;16.9;3.1;18.6;7.1;939;925;2017;3;3;Albacete;Invierno
04/03/2017;9.4;0.6;6.6;12.1;5.3;25.3;5.5;1002.6;993.2;2017;3;4;Santander;Invierno
04/03/2017;3.4;4.8;2.2;4.6;1.7;14.7;0.6;938.2;929.8;2017;3;4;Albacete;Invierno
05/03/2017;12.5;1.4;9.4;15.6;4.7;14.4;1;1011.2;999.9;2017;3;5;Santander;Invierno
05/03/2017;6.6;0;1.4;11.9;3.1;11.4;0.2;945.8;938.2;2017;3;5;Albacete;Invierno
06/03/2017;13.1;0;10.8;15.4;8.1;21.1;5.1;1021.4;1007.5;2017;3;6;Santander;Invierno
06/03/2017;13.4;0;9.4;17.4;2.5;11.7;6.6;948.3;945;2017;3;6;Albacete;Invierno
07/03/2017;12.7;0;10.6;14.8;5;12.8;0.3;1021.7;1018.7;2017;3;7;Santander;Invierno
07/03/2017;13.7;0;8.5;18.9;2.5;10.3;8.9;949.4;946.6;2017;3;7;Albacete;Invierno
08/03/2017;14;0;12.1;15.8;2.2;6.1;3.5;1022.1;1020.5;2017;3;8;Santander;Invierno
08/03/2017;14.6;0;6.3;22.9;0.3;5.3;9.9;950;943.8;2017;3;8;Albacete;Invierno
09/03/2017;13.2;0;11.1;15.2;6.4;12.8;7.5;1020.6;1017.6;2017;3;9;Santander;Invierno
09/03/2017;16.2;0;5.2;27.3;0;3.3;10.1;950.8;947.6;2017;3;9;Albacete;Invierno
10/03/2017;12.6;0;8.7;16.4;5;9.7;10.8;1017.6;1010;2017;3;10;Santander;Invierno
10/03/2017;17.4;0;6.6;28.1;0;5;10.4;948;943.6;2017;3;10;Albacete;Invierno
11/03/2017;15;0;12.2;17.7;3.1;15.6;4.9;1014.1;1007.7;2017;3;11;Santander;Invierno
11/03/2017;16.8;0;7;26.7;1.4;7.8;9.1;944.3;940;2017;3;11;Albacete;Invierno
12/03/2017;11.1;12.8;9.4;12.8;8.9;21.4;0.8;1019.4;1012.1;2017;3;12;Santander;Invierno
12/03/2017;12.8;16.9;5.3;20.2;1.9;10.6;9.1;941.3;935.8;2017;3;12;Albacete;Invierno
13/03/2017;10.6;0.4;9.5;11.7;7.2;20.6;0;1027.5;1019.3;2017;3;13;Santander;Invierno
13/03/2017;5.4;43.7;2.4;8.5;2.5;11.7;0;945.7;937.6;2017;3;13;Albacete;Invierno
14/03/2017;12.4;0;10.1;14.6;3.6;7.8;7;1028.4;1025.7;2017;3;14;Santander;Invierno
14/03/2017;10.8;0;6.4;15.2;3.3;13.3;6.9;949.1;944.1;2017;3;14;Albacete;Invierno
15/03/2017;11.8;0.2;9.1;14.5;5.6;10;10.8;1025.8;1016.1;2017;3;15;Santander;Invierno
15/03/2017;10.3;0;5.1;15.5;2.8;11.9;10.2;948.7;945.7;2017;3;15;Albacete;Invierno
16/03/2017;11.1;0;8.5;13.7;2.2;9.2;9.1;1016.1;1011.2;2017;3;16;Santander;Invierno
16/03/2017;10.6;0;3.6;17.6;1.1;9.2;9.7;946.3;943.6;2017;3;16;Albacete;Invierno
17/03/2017;12;0;11;13.1;2.8;11.9;0;1019.9;1014.6;2017;3;17;Santander;Invierno
17/03/2017;9.6;0;1.3;18;1.1;6.9;10.5;945.2;943;2017;3;17;Albacete;Invierno
18/03/2017;11.2;0;8.7;13.6;4.4;7.2;4.2;1019.7;1016.8;2017;3;18;Santander;Invierno
18/03/2017;11.7;0;2.9;20.5;0.6;3.6;9.9;946.1;942.7;2017;3;18;Albacete;Invierno
19/03/2017;10.8;0;8.6;13;2.2;5.8;3.4;1016.8;1012.9;2017;3;19;Santander;Primavera
19/03/2017;13.8;0;4.2;23.3;1.1;5.8;10.9;943.8;938.1;2017;3;19;Albacete;Primavera
20/03/2017;11.2;0.8;10.2;12.3;3.1;7.2;0;1012.9;1010.4;2017;3;20;Santander;Primavera
20/03/2017;16;0;8;24;1.1;7.8;10.1;939;937;2017;3;20;Albacete;Primavera
21/03/2017;10.2;3;8.2;12.2;6.1;14.7;0;1013.4;1008.1;2017;3;21;Santander;Primavera
21/03/2017;13.4;0;9;17.7;3.1;12.8;9.2;940.8;938;2017;3;21;Albacete;Primavera
22/03/2017;7.7;16.6;5.1;10.3;3.3;13.3;0.2;1008.1;1000.9;2017;3;22;Santander;Primavera
22/03/2017;10.6;0.8;5.4;15.7;2.8;11.1;6.2;940.4;934.3;2017;3;22;Albacete;Primavera
23/03/2017;9.4;0;5.2;13.7;4.7;11.4;8.3;1005.5;999.7;2017;3;23;Santander;Primavera
23/03/2017;5.9;0;0.7;11.1;2.8;10.6;9.4;936.4;932.6;2017;3;23;Albacete;Primavera
24/03/2017;9.6;5.9;5.7;13.5;6.7;12.5;11;1011.2;1005.4;2017;3;24;Santander;Primavera
24/03/2017;5.8;0;-0.9;12.4;0.6;5.8;9.7;937.4;935.1;2017;3;24;Albacete;Primavera
25/03/2017;8.5;24;7.5;9.5;6.9;14.7;0;1010.1;1002.9;2017;3;25;Santander;Primavera
25/03/2017;8.1;0;1.1;15.1;1.7;9.4;9.1;939.4;936.4;2017;3;25;Albacete;Primavera
26/03/2017;12.2;0;8;16.4;3.6;15.3;4.4;1006.2;1002.8;2017;3;26;Santander;Primavera
26/03/2017;11.2;0.6;4.5;17.9;1.7;10.8;9.1;941.1;936.2;2017;3;26;Albacete;Primavera
27/03/2017;16;0;11.8;20.2;3.6;13.6;8.8;1014.3;1003.2;2017;3;27;Santander;Primavera
27/03/2017;11.6;0;7;16.3;2.2;9.7;8.1;946.9;939.2;2017;3;27;Albacete;Primavera
28/03/2017;13.6;0;10.4;16.9;4.4;9.4;12.1;1019.1;1014.3;2017;3;28;Santander;Primavera
28/03/2017;12.3;0;4.8;19.8;0.6;6.1;10;950.1;946.9;2017;3;28;Albacete;Primavera
29/03/2017;16.6;0;12.6;20.5;2.2;6.9;12.1;1018.4;1014.5;2017;3;29;Santander;Primavera
29/03/2017;13.1;0;4.8;21.4;0.6;5;11.2;950.6;946.7;2017;3;29;Albacete;Primavera
30/03/2017;19.4;0;14.2;24.7;3.9;14.7;7.5;1014.5;1008;2017;3;30;Santander;Primavera
30/03/2017;13.4;0;5.9;20.9;1.4;9.2;9.1;948.2;944.8;2017;3;30;Albacete;Primavera
31/03/2017;13.6;1.8;10.6;16.7;3.6;11.1;5.8;1012.2;1009.7;2017;3;31;Santander;Primavera
31/03/2017;15.6;0;8.6;22.5;1.9;11.7;8.7;945.6;941.5;2017;3;31;Albacete;Primavera
01/04/2017;12.4;4.4;10.6;14.1;10.8;20;5.2;1016.8;1011.1;2017;4;1;Santander;Primavera
01/04/2017;12;0;6.4;17.7;2.5;12.2;11.8;940.4;935.85;2017;4;1;Albacete;Primavera
02/04/2017;11.4;1.2;9.1;13.8;3.6;16.4;6.3;1019.7;1015.8;2017;4;2;Santander;Primavera
02/04/2017;12.4;0;5.4;19.5;2.2;10.6;11.8;939.1;934.9;2017;4;2;Albacete;Primavera
03/04/2017;10.8;0;6.4;15.1;5.8;11.4;12;1020.7;1017;2017;4;3;Santander;Primavera
03/04/2017;11.7;0;3;20.4;0.6;6.1;11.5;936.3;932.2;2017;4;3;Albacete;Primavera
04/04/2017;12.7;0.6;10.5;14.9;3.6;10;7.4;1022.8;1020.7;2017;4;4;Santander;Primavera
04/04/2017;13.9;0;4.6;23.2;0.6;6.4;11.9;936.6;932.05;2017;4;4;Albacete;Primavera
05/04/2017;12.8;0;11.3;14.4;4.4;10.6;7.2;1022.1;1020;2017;4;5;Santander;Primavera
05/04/2017;11.8;0;4.1;19.6;1.1;8.9;11.8;936.2;933.2;2017;4;5;Albacete;Primavera
06/04/2017;12.8;0;9.8;15.7;3.6;7.5;10;1021;1017.4;2017;4;6;Santander;Primavera
06/04/2017;12;0;4;19.9;1.1;6.1;11.8;936.05;929.15;2017;4;6;Albacete;Primavera
07/04/2017;11.8;0;8.4;15.3;6.4;12.2;12.4;1017.4;1011.8;2017;4;7;Santander;Primavera
07/04/2017;13.4;0;5.5;21.4;1.4;7.8;11.9;939.9;930.45;2017;4;7;Albacete;Primavera
08/04/2017;15;0;10.2;19.7;2.5;4.2;12.5;1012.4;1009.7;2017;4;8;Santander;Primavera
08/04/2017;13;0;4;21.9;0.8;8.3;11.8;939.3;929.7;2017;4;8;Albacete;Primavera
09/04/2017;14.1;0;11.7;16.5;1.4;4.7;8;1017.9;1011.9;2017;4;9;Santander;Primavera
09/04/2017;12.9;0;4;21.8;1.4;7.5;11.9;939.8;931.55;2017;4;9;Albacete;Primavera
10/04/2017;12.9;0;11.4;14.4;2.5;5.8;0.3;1020.8;1017.4;2017;4;10;Santander;Primavera
10/04/2017;14.4;0;4.6;24.3;0.8;5.3;11.4;941.2;937.2;2017;4;10;Albacete;Primavera
11/04/2017;13.2;0;10.9;15.6;3.3;6.9;12;1020.8;1017.3;2017;4;11;Santander;Primavera
11/04/2017;16;0;6.1;26;1.1;7.2;12;938.7;933.55;2017;4;11;Albacete;Primavera
12/04/2017;13.2;0;9.3;17;4.7;9.4;12.7;1017.3;1013.2;2017;4;12;Santander;Primavera
12/04/2017;18.2;0;8.4;27.9;1.4;6.9;12.3;938.9;933.4;2017;4;12;Albacete;Primavera
13/04/2017;13.1;0;9.6;16.6;3.3;6.1;12;1014.2;1011.2;2017;4;13;Santander;Primavera
13/04/2017;18.8;0;9.8;27.9;1.7;8.3;9.1;935.75;932.05;2017;4;13;Albacete;Primavera
14/04/2017;13.5;0;12.3;14.7;1.4;4.7;0;1016;1012.2;2017;4;14;Santander;Primavera
14/04/2017;19.4;0;12;26.8;0.3;5.6;9.1;935.8;931.9;2017;4;14;Albacete;Primavera
15/04/2017;13;0;10.9;15.2;2.5;8.6;2.3;1020.2;1015.1;2017;4;15;Santander;Primavera
15/04/2017;19;0;11.6;26.5;1.7;7.5;9.1;935.85;933;2017;4;15;Albacete;Primavera
16/04/2017;13.2;0;10.2;16.2;7.5;14.2;12.3;1020.2;1015.5;2017;4;16;Santander;Primavera
16/04/2017;17.3;0;8.7;25.9;1.7;7.8;9.1;935.75;932.65;2017;4;16;Albacete;Primavera
17/04/2017;13.4;0;10.4;16.5;5.3;10.6;12.7;1015.8;1013.6;2017;4;17;Santander;Primavera
17/04/2017;18.8;0;10;27.5;1.1;7.2;10.6;936.8;933;2017;4;17;Albacete;Primavera
18/04/2017;13.5;0;10.3;16.7;6.1;13.9;12.7;1017.7;1014.5;2017;4;18;Santander;Primavera
18/04/2017;20;0;11.4;28.6;1.7;10.6;11.8;934.5;930.45;2017;4;18;Albacete;Primavera
19/04/2017;12.2;0;11;13.5;8.9;18.3;12.8;1019.4;1017.2;2017;4;19;Santander;Primavera
19/04/2017;11.8;0;9.3;14.4;2.2;8.1;0;933.8;924.4;2017;4;19;Albacete;Primavera
20/04/2017;11.5;0;9.7;13.3;10;18.3;13;1020;1017.5;2017;4;20;Santander;Primavera
20/04/2017;11.8;0;6.2;17.4;2.8;10.8;9.5;934.85;926;2017;4;20;Albacete;Primavera
21/04/2017;12.9;0;8.8;17;8.1;15.3;13.1;1018.3;1014.8;2017;4;21;Santander;Primavera
21/04/2017;9.9;0;1.9;17.9;2.5;11.4;12.9;931.5;926.3;2017;4;21;Albacete;Primavera
22/04/2017;14.4;0;10.7;18.1;2.2;6.1;12.9;1015;1012.5;2017;4;22;Santander;Primavera
22/04/2017;12;0;4.4;19.6;1.7;7.5;10.2;931.75;927.15;2017;4;22;Albacete;Primavera
23/04/2017;14.2;0;10.9;17.5;5.6;13.6;13;1013.3;1009.7;2017;4;23;Santander;Primavera
23/04/2017;15;0;4.6;25.3;1.4;7.5;11.9;933.45;930.3;2017;4;23;Albacete;Primavera
24/04/2017;13.8;0.4;10.5;17;4.2;11.4;11.1;1010;1004.1;2017;4;24;Santander;Primavera
24/04/2017;16.4;1.6;7.1;25.7;1.4;7.5;9.3;935.15;931.4;2017;4;24;Albacete;Primavera
25/04/2017;11.7;12.8;8.4;15;3.6;18.6;0.1;1006.8;1002.5;2017;4;25;Santander;Primavera
25/04/2017;18.2;0;11.9;24.4;0.8;10.6;9.4;938.15;931.75;2017;4;25;Albacete;Primavera
26/04/2017;8.4;5.4;6.7;10.2;4.4;17.8;3.2;1012.3;1006.8;2017;4;26;Santander;Primavera
26/04/2017;15.6;7.3;12.3;18.9;1.7;8.3;0;938.1;931.8;2017;4;26;Albacete;Primavera
27/04/2017;8.5;1.4;6;11;2.5;11.7;8.2;1016.1;1011.1;2017;4;27;Santander;Primavera
27/04/2017;9.8;3.9;6.8;12.8;1.1;6.4;0;940.65;935.95;2017;4;27;Albacete;Primavera
28/04/2017;10.1;0;6;14.2;6.1;13.6;13.4;1015.6;1007.8;2017;4;28;Santander;Primavera
28/04/2017;7.2;5.2;5.5;8.8;1.4;6.1;0;939.4;934.45;2017;4;28;Albacete;Primavera
29/04/2017;15;0;8.1;21.8;3.9;11.1;11;1007.8;995.8;2017;4;29;Santander;Primavera
29/04/2017;9;5.1;6.9;11;2.2;8.6;9.1;939.45;936.15;2017;4;29;Albacete;Primavera
30/04/2017;12;1.8;9.2;14.7;10.3;23.1;3.9;1009;992.7;2017;4;30;Santander;Primavera
30/04/2017;13.6;0;9.1;18.1;3.1;16.1;9.1;944.1;941.55;2017;4;30;Albacete;Primavera
01/05/2017;12.4;0.2;8.9;15.9;3.9;16.1;7.7;1014.4;1009;2017;5;1;Santander;Primavera
01/05/2017;12;0;5.9;18.1;1.7;8.3;9.1;943.6;939.1;2017;5;1;Albacete;Primavera
02/05/2017;13.8;0;11.4;16.1;3.6;9.2;4.7;1015;1012.6;2017;5;2;Santander;Primavera
02/05/2017;15;0;6.5;23.5;0.6;5.3;13.3;943.6;940;2017;5;2;Albacete;Primavera
03/05/2017;13.8;0;11;16.7;5.3;9.7;10.2;1012.6;1007.6;2017;5;3;Santander;Primavera
03/05/2017;16.6;0;8.5;24.8;1.7;8.6;13.3;940.9;936.8;2017;5;3;Albacete;Primavera
04/05/2017;14;0;11.5;16.4;7.5;15.3;6.5;1007.6;998.4;2017;5;4;Santander;Primavera
04/05/2017;18.5;0;10.4;26.6;1.4;8.3;9.5;938;933.8;2017;5;4;Albacete;Primavera
05/05/2017;19.8;6.4;12.4;27.2;3.6;15.8;5.2;1003.7;994.8;2017;5;5;Santander;Primavera
05/05/2017;18.6;0;11.9;25.4;1.9;11.1;9.6;939;933.6;2017;5;5;Albacete;Primavera
06/05/2017;15;0;12;18;2.2;7.8;12.1;1015.2;1003;2017;5;6;Santander;Primavera
06/05/2017;16.2;0;10;22.4;2.5;9.7;9.1;943.7;938.8;2017;5;6;Albacete;Primavera
07/05/2017;15.2;0;12;18.4;4.7;10.6;13.5;1016.6;1014.5;2017;5;7;Santander;Primavera
07/05/2017;17.8;0;8.6;26.9;0.6;7.5;9.1;944.4;940.8;2017;5;7;Albacete;Primavera
08/05/2017;14;0;11.7;16.3;8.1;14.7;13;1015.5;1009.7;2017;5;8;Santander;Primavera
08/05/2017;19.8;0;10.7;28.9;1.1;6.7;13.1;942.3;937.2;2017;5;8;Albacete;Primavera
09/05/2017;13.6;0.6;12.4;14.9;10.3;17.8;6.7;1009.7;996.4;2017;5;9;Santander;Primavera
09/05/2017;20.6;0;12.1;29.2;1.7;8.3;12.2;937.2;929.7;2017;5;9;Albacete;Primavera
10/05/2017;15;0;12.2;17.7;1.7;8.6;10.8;997.6;987.3;2017;5;10;Santander;Primavera
10/05/2017;18.4;3.8;14.4;22.4;1.4;9.4;6.2;931.5;927.1;2017;5;10;Albacete;Primavera
11/05/2017;18;0;13.7;22.4;4.7;14.2;7.4;991.4;984.9;2017;5;11;Santander;Primavera
11/05/2017;16.7;0;12.4;21;3.9;17.2;10.3;931.3;925.9;2017;5;11;Albacete;Primavera
12/05/2017;16.4;6.6;13.4;19.3;5.6;15;6.7;1004.1;990.8;2017;5;12;Santander;Primavera
12/05/2017;15.6;0.1;10.7;20.5;3.1;12.5;11.3;938.5;931.3;2017;5;12;Albacete;Primavera
13/05/2017;15.4;0;12.1;18.8;5.6;10.6;10.2;1012.4;1004.1;2017;5;13;Santander;Primavera
13/05/2017;17.2;0;12.6;21.8;1.9;10.3;9.1;945.1;938.5;2017;5;13;Albacete;Primavera
14/05/2017;15.5;0;12.4;18.6;5.3;9.7;13.9;1017.5;1012.4;2017;5;14;Santander;Primavera
14/05/2017;18.1;0;10.7;25.5;0.8;6.1;9.1;949.4;945.1;2017;5;14;Albacete;Primavera
15/05/2017;18.9;0;15.1;22.7;2.5;6.4;11.8;1019.4;1017;2017;5;15;Santander;Primavera
15/05/2017;19.4;0;10.7;28;1.1;7.8;11;950.6;947.8;2017;5;15;Albacete;Primavera
16/05/2017;17.4;0;15;19.8;2.5;5.6;8.2;1018.8;1015.8;2017;5;16;Santander;Primavera
16/05/2017;22;0;14.2;29.7;1.7;7.8;9.9;949.5;945.5;2017;5;16;Albacete;Primavera
17/05/2017;15.6;32.4;13.7;17.4;3.6;11.4;0;1015.8;1011;2017;5;17;Santander;Primavera
17/05/2017;19.6;0;11.1;28;1.7;8.6;11.6;946.6;938.7;2017;5;17;Albacete;Primavera
18/05/2017;13.2;7;10.5;16;6.4;14.4;6.5;1014.9;1010.4;2017;5;18;Santander;Primavera
18/05/2017;18.6;0.3;12.5;24.7;2.2;13.1;10.6;941.7;934.9;2017;5;18;Albacete;Primavera
19/05/2017;13.4;0.2;10.6;16.2;7.2;14.7;11;1017;1013.1;2017;5;19;Santander;Primavera
19/05/2017;17;0;7.9;26.1;0.8;7.2;13.8;944.1;941.2;2017;5;19;Albacete;Primavera
20/05/2017;15.2;0;12;18.5;5.6;14.2;11.9;1018.9;1014.4;2017;5;20;Santander;Primavera
20/05/2017;18;0;8.7;27.4;1.1;8.6;9.1;946.3;944;2017;5;20;Albacete;Primavera
21/05/2017;18.9;0;12.7;25.1;4.2;18.3;8.3;1014.4;1002.5;2017;5;21;Santander;Primavera
21/05/2017;17.6;0;10.7;24.4;2.5;11.1;9.1;946.1;940.1;2017;5;21;Albacete;Primavera
22/05/2017;16.8;0;13.7;19.9;6.1;16.7;4.5;1016.9;1005.5;2017;5;22;Santander;Primavera
22/05/2017;23;0;14.6;31.5;0.6;7.2;13.4;941.7;938;2017;5;22;Albacete;Primavera
23/05/2017;16.4;0;13.9;18.8;5.6;10.8;12.1;1017.9;1015.7;2017;5;23;Santander;Primavera
23/05/2017;20.4;0;11;29.9;1.7;8.1;13.9;944.7;941.5;2017;5;23;Albacete;Primavera
24/05/2017;16.6;0;13.9;19.2;8.3;13.3;14.3;1015.7;1007.6;2017;5;24;Santander;Primavera
24/05/2017;22.2;0;13.2;31.1;1.9;7.8;13.9;944.7;940.9;2017;5;24;Albacete;Primavera
25/05/2017;19.4;4.2;15.7;23;3.9;13.3;12.8;1007.6;1003.7;2017;5;25;Santander;Primavera
25/05/2017;22.5;0;12.9;32.1;1.7;10.6;9.6;942.6;937.2;2017;5;25;Albacete;Primavera
26/05/2017;18.8;3.8;15.4;22.2;4.2;16.9;6.5;1009.6;1003.1;2017;5;26;Santander;Primavera
26/05/2017;24.2;0;15.7;32.6;1.4;8.6;10.7;940;936.5;2017;5;26;Albacete;Primavera
27/05/2017;17.2;4.4;14.4;20.1;3.9;9.4;4.4;1008.6;1004.9;2017;5;27;Santander;Primavera
27/05/2017;22.4;0;14.2;30.6;1.4;9.2;12.2;942.6;939.6;2017;5;27;Albacete;Primavera
28/05/2017;16.6;4.4;15.6;17.7;3.1;8.6;0.2;1009.3;1005.6;2017;5;28;Santander;Primavera
28/05/2017;21.6;0;13.2;30;1.9;8.3;11.7;942.8;939.6;2017;5;28;Albacete;Primavera
29/05/2017;16.7;2.8;15.5;17.9;1.7;7.5;3.2;1011.7;1007.5;2017;5;29;Santander;Primavera
29/05/2017;21.5;8.1;15.1;27.9;1.4;10;8.1;941.6;937.3;2017;5;29;Albacete;Primavera
30/05/2017;17.7;0;14.8;20.6;4.7;8.9;9.5;1014.2;1011;2017;5;30;Santander;Primavera
30/05/2017;20.8;0.1;14.1;27.5;1.9;11.4;8.5;942.2;938.5;2017;5;30;Albacete;Primavera
31/05/2017;17.8;0;14.8;20.7;5;9.7;13.7;1014.1;1011.4;2017;5;31;Santander;Primavera
31/05/2017;20.6;0;12.4;28.8;1.4;10.6;12.1;943.9;940.2;2017;5;31;Albacete;Primavera
01/06/2017;17.6;0.4;15.5;19.7;1.9;6.1;10.1;1012.8;1011.1;2017;6;1;Santander;Primavera
01/06/2017;22.4;0;14;30.8;1.7;8.3;13.7;943.9;940.6;2017;6;1;Albacete;Primavera
02/06/2017;16.3;2.6;15.2;17.4;4.2;10.3;0;1013.1;1010.8;2017;6;2;Santander;Primavera
02/06/2017;23.2;0;13.8;32.6;1.7;8.9;13.8;942.9;938.8;2017;6;2;Albacete;Primavera
03/06/2017;15.3;2.6;13.5;17.1;5.8;14.2;0.1;1016.7;1011.6;2017;6;3;Santander;Primavera
03/06/2017;24.6;0.3;17.5;31.6;0.8;6.4;9.1;940.5;937.3;2017;6;3;Albacete;Primavera
04/06/2017;14.4;0.6;13.4;15.3;3.1;6.7;0.4;1015.8;1014.2;2017;6;4;Santander;Primavera
04/06/2017;20.2;1.8;13;27.3;2.5;12.2;9.1;940.4;934.3;2017;6;4;Albacete;Primavera
05/06/2017;16.6;1;11.8;21.3;3.1;18.3;12.6;1014.3;1003.9;2017;6;5;Santander;Primavera
05/06/2017;18.5;0;10.7;26.3;1.9;8.9;13.7;941.4;938.2;2017;6;5;Albacete;Primavera
06/06/2017;15.8;0.6;14.2;17.4;4.7;15.8;1;1016.5;1006.6;2017;6;6;Santander;Primavera
06/06/2017;22.3;0;14.1;30.5;1.4;9.2;14;941.7;938.5;2017;6;6;Albacete;Primavera
07/06/2017;16.6;0;13.7;19.6;5.3;12.5;14.4;1016.6;1009.4;2017;6;7;Santander;Primavera
07/06/2017;21.8;0;13.8;29.7;1.7;8.6;13.9;944.5;941.7;2017;6;7;Albacete;Primavera
08/06/2017;17.2;0;15;19.4;5.8;11.9;6.5;1009.7;1006.1;2017;6;8;Santander;Primavera
08/06/2017;22.6;0;14.4;30.9;1.9;9.2;12.8;943.3;938;2017;6;8;Albacete;Primavera
09/06/2017;17.5;0;14.7;20.3;3.3;6.7;11.6;1012.1;1008.6;2017;6;9;Santander;Primavera
09/06/2017;25.7;0;17.9;33.5;1.1;8.3;11.9;941.3;938.3;2017;6;9;Albacete;Primavera
10/06/2017;18.4;0;15.3;21.5;3.9;9.2;11;1012.8;1010.4;2017;6;10;Santander;Primavera
10/06/2017;25;0;15.9;34;1.7;7.5;13.1;942.6;940.6;2017;6;10;Albacete;Primavera
11/06/2017;17.8;4.2;17.3;18.4;3.1;7.8;0;1016.2;1011;2017;6;11;Santander;Primavera
11/06/2017;25.5;0;15.9;35.1;0.8;7.8;14;943;939.9;2017;6;11;Albacete;Primavera
12/06/2017;17.8;0;16.3;19.4;6.4;11.7;0.5;1015.7;1010;2017;6;12;Santander;Primavera
12/06/2017;25.5;0;16.3;34.7;1.4;8.3;14;942.1;938.8;2017;6;12;Albacete;Primavera
13/06/2017;18.3;4.6;16.9;19.7;3.1;10.8;3;1010.4;1006.4;2017;6;13;Santander;Primavera
13/06/2017;25.8;0;17.1;34.4;1.9;9.2;13.9;939.9;937.2;2017;6;13;Albacete;Primavera
14/06/2017;19;0.2;16.6;21.4;3.6;11.1;8.8;1012.3;1006;2017;6;14;Santander;Primavera
14/06/2017;28;0;16.9;39.1;0.6;8.1;11.5;940;937.6;2017;6;14;Albacete;Primavera
15/06/2017;17.6;0;16.6;18.6;4.2;6.9;0;1018.7;1011.9;2017;6;15;Santander;Primavera
15/06/2017;30;0;20.3;39.7;1.4;10.3;8.8;947.1;939.8;2017;6;15;Albacete;Primavera
16/06/2017;18.8;0;16.7;20.8;7.2;12.2;8.9;1019;1016.8;2017;6;16;Santander;Primavera
16/06/2017;29.6;0;21.1;38.2;1.1;8.3;13.4;945.1;942.2;2017;6;16;Albacete;Primavera
17/06/2017;19.2;0;16.9;21.6;9.7;16.4;14.8;1017.2;1010.3;2017;6;17;Santander;Primavera
17/06/2017;29.9;0;21.4;38.4;1.9;8.6;9.1;944.5;938.8;2017;6;17;Albacete;Primavera
18/06/2017;19.4;0;17.2;21.5;5;11.1;14.9;1010.3;1006;2017;6;18;Santander;Primavera
18/06/2017;28.4;0;21.6;35.2;1.9;8.9;9.1;942;938.1;2017;6;18;Albacete;Primavera
19/06/2017;23.2;0.2;18.1;28.3;3.3;15.6;10.4;1009.7;1004.5;2017;6;19;Santander;Primavera
19/06/2017;27.1;0;19;35.2;1.9;7.8;9.8;945;941.3;2017;6;19;Albacete;Primavera
20/06/2017;22.8;0;19.5;26.1;1.9;7.5;10.1;1009.6;1008;2017;6;20;Santander;Verano
20/06/2017;26;0;18.5;33.5;1.4;9.4;10.7;944.6;941.3;2017;6;20;Albacete;Verano
